id,r_id,h_id,d,Id_in,Id_out,in_timestamp,out_timestamp,duration,type
1753,2,h4,t,1,0,60.62068965517241,78.06896551724138,17.448275862068968,car
1514,2,h4,t,1,0,58.48275862068966,80.20689655172414,21.724137931034484,car
1825,2,h4,t,1,0,69.17241379310344,82.20689655172414,13.034482758620697,car
2007,2,h4,t,0,1,72.75862068965517,82.20689655172414,9.448275862068968,car
2062,2,h4,t,0,1,75.10344827586206,84.06896551724138,8.965517241379317,car
1700,2,h4,t,2,0,68.27586206896552,85.93103448275862,17.655172413793096,car
1962,2,h4,t,0,2,70.75862068965517,87.24137931034483,16.48275862068965,car
1956,2,h4,t,2,0,80.96551724137932,87.86206896551724,6.896551724137922,car
1766,2,h4,t,0,0,64.20689655172414,89.10344827586206,24.89655172413792,car
2158,2,h4,t,0,1,78.89655172413794,89.93103448275862,11.034482758620683,car
2024,2,h4,t,1,0,75.65517241379311,90.48275862068965,14.827586206896541,car
2047,2,h4,t,2,0,86.6896551724138,95.24137931034483,8.551724137931032,car
1846,2,h4,t,0,0,68.55172413793103,95.24137931034483,26.689655172413794,car
1986,2,h4,t,0,0,70.89655172413794,97.3103448275862,26.41379310344827,truck
2077,2,h4,t,2,0,84.6896551724138,98.0,13.310344827586206,car
2308,2,h4,t,0,1,84.96551724137932,98.06896551724138,13.103448275862064,car
2428,2,h4,t,0,1,89.93103448275862,99.17241379310344,9.241379310344826,car
2124,2,h4,t,1,0,80.13793103448276,99.79310344827586,19.655172413793096,car
2450,2,h4,t,0,1,92.0,103.10344827586206,11.103448275862064,car
2134,2,h4,t,0,0,78.27586206896552,103.44827586206897,25.172413793103445,car
2543,2,h4,t,0,1,95.03448275862068,104.55172413793103,9.517241379310349,car
2279,2,h4,t,2,0,91.44827586206897,105.58620689655173,14.137931034482762,car
2231,2,h4,t,0,0,81.58620689655173,106.62068965517241,25.034482758620683,car
2258,2,h4,t,0,0,82.75862068965517,111.72413793103448,28.965517241379303,car
2635,2,h4,t,0,2,100.20689655172414,112.13793103448276,11.93103448275862,car
2407,2,h4,t,2,0,108.27586206896552,114.82758620689656,6.551724137931032,car
2807,2,h4,t,0,1,109.51724137931035,118.34482758620689,8.827586206896541,car
2737,2,h4,t,0,1,108.0,119.65517241379311,11.65517241379311,car
2537,2,h4,t,0,0,95.24137931034483,122.75862068965517,27.51724137931035,car
2837,2,h4,t,0,2,111.86206896551724,127.72413793103448,15.862068965517238,car
2653,2,h4,t,0,0,102.96551724137932,128.3448275862069,25.379310344827573,car
3093,2,h4,t,0,1,121.86206896551724,128.48275862068965,6.620689655172413,car
3090,2,h4,t,0,1,122.13793103448276,131.51724137931035,9.379310344827587,car
2825,2,h4,t,1,0,113.24137931034483,132.41379310344828,19.17241379310346,car
2243,2,h4,t,2,0,126.41379310344827,134.0,7.5862068965517295,car
2944,2,h4,t,0,2,115.44827586206897,134.89655172413794,19.448275862068968,car
2957,2,h4,t,1,0,118.48275862068965,137.79310344827587,19.31034482758622,car
3329,2,h4,t,2,0,135.6551724137931,140.20689655172413,4.551724137931018,car
3411,2,h4,t,0,1,135.31034482758622,141.3793103448276,6.068965517241367,car
2988,2,h4,t,0,0,116.89655172413794,142.82758620689654,25.931034482758605,car
3310,2,h4,t,1,0,132.75862068965517,144.68965517241378,11.931034482758605,car
3121,2,h4,t,0,2,125.10344827586206,145.79310344827587,20.689655172413808,car
3129,2,h4,t,1,0,127.10344827586206,146.13793103448276,19.034482758620697,car
3445,2,h4,t,1,0,135.79310344827587,146.27586206896552,10.482758620689651,car
3418,2,h4,t,0,2,136.48275862068965,152.9655172413793,16.48275862068965,car
3473,2,h4,t,0,2,138.6206896551724,154.68965517241378,16.068965517241367,car
3600,2,h4,t,0,1,146.6206896551724,155.6551724137931,9.034482758620697,car
3616,2,h4,t,0,1,147.58620689655172,156.75862068965517,9.172413793103459,truck
3597,2,h4,t,2,0,150.3448275862069,158.9655172413793,8.620689655172413,car
3710,2,h4,t,0,1,151.0344827586207,159.93103448275863,8.896551724137936,car
3877,2,h4,t,2,0,155.6551724137931,160.68965517241378,5.034482758620669,car
3768,2,h4,t,0,1,153.51724137931035,161.31034482758622,7.793103448275872,car
3817,2,h4,t,0,1,154.9655172413793,162.48275862068965,7.517241379310349,car
3642,2,h4,t,1,0,146.13793103448276,163.72413793103448,17.586206896551715,car
3912,2,h4,t,0,1,159.6551724137931,167.6551724137931,8.0,bus
3647,2,h4,t,0,0,149.10344827586206,176.9655172413793,27.86206896551724,car
3834,2,h4,t,0,0,156.20689655172413,177.58620689655172,21.379310344827587,car
4182,2,h4,t,0,1,171.0344827586207,180.55172413793105,9.517241379310349,car
4076,2,h4,t,0,1,170.13793103448276,181.58620689655172,11.448275862068954,car
4153,2,h4,t,0,1,172.89655172413794,183.6551724137931,10.758620689655174,van
4037,2,h4,t,1,0,167.44827586206895,184.13793103448276,16.689655172413808,car
4247,2,h4,t,0,1,175.93103448275863,186.6206896551724,10.68965517241378,car
4411,2,h4,t,0,1,178.75862068965517,188.0,9.241379310344826,car
4527,2,h4,t,0,1,183.0344827586207,191.86206896551724,8.827586206896541,car
4278,2,h4,t,1,0,177.72413793103448,192.55172413793105,14.82758620689657,car
3921,2,h4,t,0,0,163.58620689655172,194.27586206896552,30.689655172413808,car
4405,2,h4,t,0,1,180.82758620689654,195.6551724137931,14.82758620689657,car
4559,2,h4,t,2,1,181.31034482758622,196.3448275862069,15.034482758620669,car
4163,2,h4,t,2,0,176.89655172413794,199.0344827586207,22.13793103448276,car
4644,2,h4,t,1,0,184.55172413793105,199.31034482758622,14.758620689655174,car
4476,2,h4,t,2,0,186.48275862068965,200.75862068965517,14.275862068965523,car
4347,2,h4,t,0,0,176.55172413793105,202.68965517241378,26.137931034482733,car
4787,2,h4,t,1,0,191.24137931034483,205.17241379310346,13.931034482758633,car
4523,2,h4,t,0,0,182.06896551724137,205.24137931034483,23.17241379310346,car
4645,2,h4,t,1,0,190.68965517241378,207.3793103448276,16.689655172413808,car
5020,2,h4,t,2,0,199.58620689655172,207.79310344827587,8.206896551724157,car
4847,2,h4,t,0,1,195.44827586206895,208.89655172413794,13.448275862068982,car
4884,2,h4,t,2,0,207.10344827586206,212.20689655172413,5.103448275862064,car
5007,2,h4,t,1,0,197.6551724137931,214.13793103448276,16.48275862068965,car
4710,2,h4,t,0,2,190.41379310344828,214.82758620689654,24.413793103448256,car
4725,2,h4,t,0,0,190.13793103448276,216.9655172413793,26.82758620689654,car
4919,2,h4,t,2,0,210.20689655172413,217.51724137931035,7.310344827586221,car
5324,2,h4,t,2,0,217.72413793103448,222.13793103448276,4.413793103448285,car
4808,2,h4,t,0,0,194.13793103448276,224.06896551724137,29.931034482758605,car
5264,2,h4,t,0,1,211.79310344827587,228.27586206896552,16.48275862068965,car
5470,2,h4,t,2,0,224.20689655172413,229.86206896551724,5.65517241379311,car
5399,2,h4,t,0,1,216.27586206896552,234.3448275862069,18.068965517241367,car
5479,2,h4,t,0,1,220.55172413793105,236.55172413793105,16.0,truck
5607,2,h4,t,0,1,226.6206896551724,238.3448275862069,11.724137931034477,car
5035,2,h4,t,0,0,201.86206896551724,240.68965517241378,38.82758620689654,car
5593,2,h4,t,0,1,227.51724137931035,240.82758620689654,13.310344827586192,car
5033,2,h4,t,0,0,202.27586206896552,241.86206896551724,39.586206896551715,car
5675,2,h4,t,0,1,229.72413793103448,242.13793103448276,12.413793103448285,car
5164,2,h4,t,0,0,208.27586206896552,243.10344827586206,34.82758620689654,car
5562,2,h4,t,1,0,228.0,247.58620689655172,19.586206896551715,car
5785,2,h4,t,1,0,233.44827586206895,247.93103448275863,14.48275862068968,car
5804,2,h4,t,0,2,237.51724137931035,250.89655172413794,13.379310344827587,car
5502,2,h4,t,0,0,222.9655172413793,252.41379310344828,29.448275862068982,car
5870,2,h4,t,0,2,240.89655172413794,256.0,15.103448275862064,car
5558,2,h4,t,1,1,227.79310344827587,256.3448275862069,28.551724137931046,car
5995,2,h4,t,0,1,245.31034482758622,257.7931034482759,12.482758620689651,car
6099,2,h4,t,0,1,250.68965517241378,261.0344827586207,10.344827586206918,car
6147,2,h4,t,0,1,252.55172413793105,261.37931034482756,8.827586206896513,car
6178,2,h4,t,0,1,254.41379310344828,263.1034482758621,8.689655172413808,car
5964,2,h4,t,0,0,244.06896551724137,263.37931034482756,19.310344827586192,car
