id,r_id,h_id,d,Id_in,Id_out,in_timestamp,out_timestamp,duration,type
27,1,h3,t,0,1,0.0,4.068965517241379,4.068965517241379,car
9,1,h3,t,0,1,1.6551724137931034,6.896551724137931,5.241379310344827,car
99,1,h3,t,2,3,3.6551724137931036,11.379310344827585,7.724137931034482,car
35,1,h3,t,2,0,1.8620689655172413,12.413793103448276,10.551724137931034,car
95,1,h3,t,0,1,6.206896551724138,12.827586206896552,6.620689655172414,car
115,1,h3,t,2,0,5.379310344827586,13.655172413793103,8.275862068965516,car
113,1,h3,t,2,3,5.103448275862069,13.724137931034482,8.620689655172413,car
14,1,h3,t,0,1,8.275862068965518,15.03448275862069,6.758620689655173,car
127,1,h3,t,2,3,6.620689655172414,16.06896551724138,9.448275862068968,car
169,1,h3,t,2,0,9.586206896551724,17.724137931034484,8.13793103448276,car
182,1,h3,t,0,1,12.689655172413794,18.06896551724138,5.379310344827587,car
143,1,h3,t,2,3,8.0,18.344827586206897,10.344827586206897,car
10,1,h3,t,0,2,0.0,19.17241379310345,19.17241379310345,car
158,1,h3,t,2,3,9.310344827586206,19.586206896551722,10.275862068965516,car
17,1,h3,t,0,2,1.4482758620689655,20.75862068965517,19.310344827586206,car
6,1,h3,t,2,1,0.0,21.24137931034483,21.24137931034483,car
216,1,h3,t,0,1,16.20689655172414,22.06896551724138,5.862068965517242,car
82,1,h3,t,1,3,4.344827586206897,25.448275862068964,21.103448275862068,car
233,1,h3,t,2,3,15.03448275862069,26.275862068965516,11.241379310344826,car
20,1,h3,t,0,0,0.6896551724137931,26.551724137931036,25.862068965517242,car
37,1,h3,t,0,0,0.0,26.620689655172413,26.620689655172413,car
243,1,h3,t,2,3,16.20689655172414,28.344827586206897,12.137931034482758,car
207,1,h3,t,2,0,13.241379310344827,29.03448275862069,15.793103448275863,car
282,1,h3,t,1,2,20.896551724137932,29.448275862068964,8.551724137931032,car
5,1,h3,t,0,2,10.206896551724139,30.82758620689655,20.620689655172413,car
65,1,h3,t,0,0,5.448275862068965,32.06896551724138,26.620689655172416,truck
